model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,THRESH
LocalOutlierFactor,46,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[],[],[]
IsolationForest,46,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[],[],[]
Xgboost,46,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.33333333 0.66666667 0.66666667 1.        ],[0. 0. 0. 1. 1.],[1.8252223  0.8252222  0.7096361  0.06663268 0.00903305]
RandomForest,47,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.33333333 0.33333333 1.        ],[0.         0.         0.66666667 1.        ],[1.4 0.4 0.2 0. ]
DecisionTree,47,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[1.75       0.75       0.27272727 0.        ]
KNN,47,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 1.         1.        ],[0.         0.         0.66666667 1.        ],[1.6 0.6 0.4 0.2]
OneClassSVM,47,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,47,0.25,0.33333,0.4,0.0,0.66667,0.0,-0.44721,[],[],[]
IsolationForest,47,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,47,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,"[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.
 1.        ]","[0.         0.         0.33333333 0.33333333 0.66666667 0.66666667
 1.        ]","[1.8077674  0.8077674  0.65727335 0.44140178 0.18232471 0.0625577
 0.05239091]"
RandomForest,48,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 1.         1.        ],[0.         0.         0.33333333 1.        ],[2.         1.         0.33333333 0.        ]
DecisionTree,48,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.66666667 0.66666667 1.         1.        ],[0.         0.         0.33333333 0.33333333 1.        ],[2.         1.         0.66666667 0.33333333 0.        ]
KNN,48,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 0.33333333 1.         1.        ],[0.         0.         0.33333333 0.33333333 1.        ],[1.61461145 0.61461145 0.44170185 0.21066536 0.1811253 ]
OneClassSVM,48,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,48,0.25,0.33333,0.4,0.0,0.66667,0.0,-0.44721,[],[],[]
IsolationForest,48,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[],[],[]
Xgboost,48,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,[0.         0.33333333 0.33333333 1.         1.        ],[0.         0.         0.33333333 0.33333333 1.        ],[1.5771301  0.57713    0.52840793 0.17354544 0.06377332]
RandomForest,49,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.33333333 0.66666667 0.66666667 1.        ],[0. 0. 0. 1. 1.],[1.6875     0.6875     0.58333333 0.19345238 0.14583333]
DecisionTree,49,0.82857,0.83333,1.0,0.75,0.66667,1.0,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],[2.  1.  0.5 0. ]
KNN,49,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,[0.         0.33333333 1.        ],[0.         0.33333333 1.        ],[2. 1. 0.]
OneClassSVM,49,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
LocalOutlierFactor,49,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[],[],[]
IsolationForest,49,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,49,0.33333,0.33333,0.3333333333333333,0.3333333333333333,0.33333,0.33333,-0.33333,[0.         0.33333333 0.33333333 0.66666667 0.66666667 1.        ],[0.         0.         0.66666667 0.66666667 1.         1.        ],[1.7288969  0.7288968  0.5623756  0.34196585 0.13714865 0.0367207 ]
