model_name,iteration,fold,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC
Xgboost,38,1,0.56303,0.55582,0.3333333333333333,0.8548387096774194,0.18182,0.92982,0.14494
RandomForestClassifier,39,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,39,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,39,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,39,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,39,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,39,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
Xgboost,39,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,39,1,0.56099,0.57656,0.25,0.8653846153846154,0.36364,0.78947,0.13292
DecisionTree,39,1,0.53103,0.52951,0.2222222222222222,0.847457627118644,0.18182,0.87719,0.06412
KNN,39,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,39,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,39,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,39,1,0.76452,0.77432,0.5833333333333334,0.9285714285714286,0.63636,0.91228,0.52996
Xgboost,39,1,0.575,0.56459,0.4,0.8571428571428571,0.18182,0.94737,0.18226
RandomForestClassifier,40,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,40,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,40,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,40,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,40,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,40,0,0.4958,0.50159,0.16666666666666666,0.8387096774193549,0.09091,0.91228,0.00414
Xgboost,40,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,40,1,0.48776,0.49282,0.14285714285714285,0.8360655737704918,0.09091,0.89474,-0.01739
DecisionTree,40,1,0.67298,0.77751,0.375,0.9545454545454546,0.81818,0.73684,0.42767
KNN,40,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,40,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,40,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,40,1,0.47787,0.66507,0.23255813953488372,0.96,0.90909,0.42105,0.25213
Xgboost,40,1,0.61582,0.60128,0.42857142857142855,0.8688524590163934,0.27273,0.92982,0.24545
RandomForestClassifier,41,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,41,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,41,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,41,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,41,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,41,0,0.42373,0.4386,0.0,0.819672131147541,0.0,0.87719,-0.14881
Xgboost,41,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,41,1,0.48776,0.49282,0.14285714285714285,0.8360655737704918,0.09091,0.89474,-0.01739
DecisionTree,41,1,0.50417,0.51037,0.2,0.8412698412698413,0.09091,0.92982,0.02925
KNN,41,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,41,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,41,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,41,1,0.71469,0.74801,0.4666666666666667,0.9245283018867925,0.63636,0.85965,0.4405
Xgboost,41,1,0.48776,0.49282,0.14285714285714285,0.8360655737704918,0.09091,0.89474,-0.01739
RandomForestClassifier,42,0,0.45161,0.49123,0.0,0.835820895522388,0.0,0.98246,-0.05367
DecisionTree,42,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,42,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,42,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,42,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,42,0,0.48776,0.49282,0.14285714285714285,0.8360655737704918,0.09091,0.89474,-0.01739
Xgboost,42,0,0.52225,0.52791,0.3333333333333333,0.8461538461538461,0.09091,0.96491,0.1001
RandomForestClassifier,42,1,0.48776,0.49282,0.14285714285714285,0.8360655737704918,0.09091,0.89474,-0.01739
DecisionTree,42,1,0.4958,0.50159,0.16666666666666666,0.8387096774193549,0.09091,0.91228,0.00414
KNN,42,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,42,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,42,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,42,1,0.76452,0.77432,0.5833333333333334,0.9285714285714286,0.63636,0.91228,0.52996
Xgboost,42,1,0.61582,0.60128,0.42857142857142855,0.8688524590163934,0.27273,0.92982,0.24545
RandomForestClassifier,43,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,43,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,43,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,43,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,43,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,43,0,0.48776,0.49282,0.14285714285714285,0.8360655737704918,0.09091,0.89474,-0.01739
Xgboost,43,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,43,1,0.56619,0.56619,0.2727272727272727,0.8596491228070176,0.27273,0.85965,0.13238
DecisionTree,43,1,0.50417,0.51037,0.2,0.8412698412698413,0.09091,0.92982,0.02925
KNN,43,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,43,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,43,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,43,1,0.76452,0.77432,0.5833333333333334,0.9285714285714286,0.63636,0.91228,0.52996
Xgboost,43,1,0.4958,0.50159,0.16666666666666666,0.8387096774193549,0.09091,0.91228,0.00414
RandomForestClassifier,44,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,44,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,44,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,44,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,44,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,44,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
Xgboost,44,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,44,1,0.56099,0.57656,0.25,0.8653846153846154,0.36364,0.78947,0.13292
DecisionTree,44,1,0.56099,0.57656,0.25,0.8653846153846154,0.36364,0.78947,0.13292
KNN,44,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,44,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,44,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,44,1,0.61016,0.70574,0.3076923076923077,0.9285714285714286,0.72727,0.68421,0.3118
Xgboost,44,1,0.575,0.56459,0.4,0.8571428571428571,0.18182,0.94737,0.18226
RandomForestClassifier,45,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,45,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,45,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,45,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,45,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,45,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
Xgboost,45,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,45,1,0.55179,0.54705,0.2857142857142857,0.8524590163934426,0.18182,0.91228,0.11403
DecisionTree,45,1,0.50417,0.51037,0.2,0.8412698412698413,0.09091,0.92982,0.02925
KNN,45,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,45,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,45,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,45,1,0.74702,0.76555,0.5384615384615384,0.9272727272727272,0.63636,0.89474,0.49734
Xgboost,45,1,0.4958,0.50159,0.16666666666666666,0.8387096774193549,0.09091,0.91228,0.00414
RandomForestClassifier,46,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,46,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,46,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,46,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,46,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,46,0,0.50417,0.51037,0.2,0.8412698412698413,0.09091,0.92982,0.02925
Xgboost,46,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,46,1,0.53103,0.52951,0.2222222222222222,0.847457627118644,0.18182,0.87719,0.06412
DecisionTree,46,1,0.56099,0.57656,0.25,0.8653846153846154,0.36364,0.78947,0.13292
KNN,46,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,46,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,46,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,46,1,0.7247,0.70096,0.625,0.9,0.45455,0.94737,0.45935
Xgboost,46,1,0.58788,0.57337,0.5,0.859375,0.18182,0.96491,0.22963
RandomForestClassifier,47,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,47,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,47,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,47,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,47,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,47,0,0.4522,0.48006,0.14814814814814814,0.8292682926829268,0.36364,0.59649,-0.03001
Xgboost,47,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,47,1,0.56099,0.57656,0.25,0.8653846153846154,0.36364,0.78947,0.13292
DecisionTree,47,1,0.67298,0.77751,0.375,0.9545454545454546,0.81818,0.73684,0.42767
KNN,47,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,47,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,47,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,47,1,0.76452,0.77432,0.5833333333333334,0.9285714285714286,0.63636,0.91228,0.52996
Xgboost,47,1,0.56303,0.55582,0.3333333333333333,0.8548387096774194,0.18182,0.92982,0.14494
RandomForestClassifier,48,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,48,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,48,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,48,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,48,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,48,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
Xgboost,48,0,0.52225,0.52791,0.3333333333333333,0.8461538461538461,0.09091,0.96491,0.1001
RandomForestClassifier,48,1,0.53441,0.53987,0.21428571428571427,0.8518518518518519,0.27273,0.80702,0.07262
DecisionTree,48,1,0.50417,0.51037,0.2,0.8412698412698413,0.09091,0.92982,0.02925
KNN,48,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,48,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,48,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,48,1,0.37368,0.55821,0.1836734693877551,0.8947368421052632,0.81818,0.29825,0.09555
Xgboost,48,1,0.61582,0.60128,0.42857142857142855,0.8688524590163934,0.27273,0.92982,0.24545
RandomForestClassifier,49,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
DecisionTree,49,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
KNN,49,0,0.51295,0.51914,0.25,0.84375,0.09091,0.94737,0.0599
OneClassSVM,49,0,0.39526,0.42743,0.12121212121212122,0.8,0.36364,0.49123,-0.10693
LocalOutlierFactor,49,0,0.47998,0.48405,0.125,0.8333333333333334,0.09091,0.87719,-0.03646
IsolationForest,49,0,0.46501,0.46651,0.1,0.8275862068965517,0.09091,0.84211,-0.06965
Xgboost,49,0,0.53221,0.53668,0.5,0.8484848484848485,0.09091,0.98246,0.1599
RandomForestClassifier,49,1,0.53103,0.52951,0.2222222222222222,0.847457627118644,0.18182,0.87719,0.06412
DecisionTree,49,1,0.53103,0.52951,0.2222222222222222,0.847457627118644,0.18182,0.87719,0.06412
KNN,49,1,0.58342,0.5941,0.2857142857142857,0.8703703703703703,0.36364,0.82456,0.17139
OneClassSVM,49,1,0.47361,0.60048,0.21052631578947367,0.9,0.72727,0.47368,0.14903
LocalOutlierFactor,49,1,0.56324,0.69856,0.2727272727272727,0.9428571428571428,0.81818,0.57895,0.2926
IsolationForest,49,1,0.78309,0.78309,0.6363636363636364,0.9298245614035088,0.63636,0.92982,0.56619
Xgboost,49,1,0.58788,0.57337,0.5,0.859375,0.18182,0.96491,0.22963
