model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC,ATT
Xgboost,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.4 0.4 0.5 0.7 0.7 0.8 1. ],[0.  0.1 0.4 0.4 0.5 0.5 0.7 1.  1.  1. ],0.36999999999999994,2
RandomForest,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.1 0.1 0.2 0.2 0.3 0.4 0.5 0.5 1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.4 0.4 0.5 0.7 1. ],0.42500000000000004,3
DecisionTree,2,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.4 0.5 1. ],[0.  0.  0.3 0.4 1. ],0.57,3
KNN,2,0.40476,0.5,0.5,0.5,0.1,0.9,0.0,[0.  0.1 0.1 0.6 1. ],[0.  0.  0.2 0.2 1. ],0.6600000000000001,3
OneClassSVM,2,0.43734,0.45,0.46153846153846156,0.42857142857142855,0.6,0.3,-0.10483,[0.  0.1 0.3 0.3 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 1. ],[0.  0.  0.  0.3 0.3 0.4 0.4 0.5 0.5 0.8 0.8 1.  1. ],0.5700000000000001,3
LocalOutlierFactor,2,0.14787,0.15,0.18181818181818182,0.1111111111111111,0.2,0.1,-0.70353,[0.  0.1 0.8 0.8 0.9 0.9 1. ],[0.  0.  0.  0.2 0.2 1.  1. ],0.8800000000000001,3
IsolationForest,2,0.52381,0.6,1.0,0.5555555555555556,0.2,1.0,0.33333,[0.  0.1 0.1 0.3 0.4 0.4 0.5 0.5 0.8 0.8 1. ],[0.  0.  0.3 0.3 0.3 0.6 0.7 0.9 0.9 1.  1. ],0.375,3
Xgboost,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.3 0.5 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.2 0.2 0.2 0.3 0.3 0.5 0.5 0.6 0.6 0.8 0.8 1. ],0.6749999999999999,3
RandomForest,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.5 0.8 1. ],[0.  0.2 0.8 1. ],0.62,4
DecisionTree,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.5 0.8 1. ],[0.  0.2 0.8 1. ],0.62,4
KNN,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
OneClassSVM,2,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.5 0.8 1. ],[0.  0.2 0.8 1. ],0.62,4
LocalOutlierFactor,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
IsolationForest,2,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.3 0.8 1. ],[0.  0.6 0.8 1. ],0.38,4
Xgboost,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.5 0.8 1. ],[0.  0.2 0.8 1. ],0.62,4
RandomForest,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.4 0.5 0.5 0.6 0.7 0.7 0.8 1. ],[0.  0.1 0.2 0.2 0.3 0.5 0.5 0.6 0.6 1. ],0.64,5
DecisionTree,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.4 0.5 1. ],[0.  0.1 0.1 0.3 1. ],0.6299999999999999,5
KNN,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,5
OneClassSVM,2,0.5,0.5,0.5,0.5,0.5,0.5,0.0,[0.  0.  0.2 0.2 0.5 0.5 0.6 0.6 0.9 1. ],[0.  0.1 0.1 0.4 0.4 0.7 0.7 0.9 1.  1. ],0.40499999999999997,5
LocalOutlierFactor,2,0.3,0.3,0.3,0.3,0.3,0.3,-0.4,[0.  0.1 0.1 0.3 0.6 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.4 0.4 0.8 0.8 1. ],0.7150000000000001,5
IsolationForest,2,0.53964,0.55,0.5714285714285714,0.5384615384615384,0.4,0.7,0.10483,[0.  0.  0.  0.3 0.4 0.4 0.6 0.6 0.8 0.8 1. ],[0.  0.1 0.2 0.3 0.3 0.4 0.4 0.7 0.7 1.  1. ],0.475,5
Xgboost,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.4 0.4 0.5 0.5 0.6 0.7 0.8 1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.4 0.4 0.6 1. ],0.67,5
RandomForest,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.1 0.1 0.4 0.5 0.6 0.9 1.  1.  1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.8 1. ],0.53,6
DecisionTree,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.3 0.4 0.5 0.9 1.  1. ],[0.  0.1 0.2 0.2 0.4 0.7 0.9 1. ],0.605,6
KNN,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,6
OneClassSVM,2,0.49495,0.5,0.5,0.5,0.6,0.4,0.0,[0.  0.  0.4 0.4 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.1 0.4 0.4 0.5 0.5 1.  1. ],0.64,6
LocalOutlierFactor,2,0.6,0.6,0.6,0.6,0.6,0.6,0.2,[0.  0.1 0.2 0.2 0.4 0.4 0.7 0.7 1.  1. ],[0.  0.  0.  0.1 0.1 0.8 0.8 0.9 0.9 1. ],0.47,6
IsolationForest,2,0.24812,0.25,0.2222222222222222,0.2727272727272727,0.2,0.3,-0.50252,[0.  0.  0.  0.2 0.2 0.8 0.8 0.9 0.9 1. ],[0.  0.1 0.2 0.2 0.3 0.3 0.6 0.6 1.  1. ],0.6200000000000001,6
Xgboost,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.1 0.1 0.3 0.6 0.7 0.8 0.9 0.9 1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.7 1. ],0.685,6
RandomForest,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.5 0.6 0.8 0.9 1. ],[0.  0.1 0.1 0.2 0.5 0.6 1. ],0.745,0
DecisionTree,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.5 0.7 0.9 1. ],[0.  0.1 0.1 0.4 0.6 1. ],0.735,0
KNN,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
OneClassSVM,3,0.34837,0.35,0.3333333333333333,0.36363636363636365,0.3,0.4,-0.30151,[0.  0.2 0.4 0.7 0.8 0.9 1. ],[0.  0.3 0.3 0.4 0.5 0.9 1. ],0.5950000000000001,0
LocalOutlierFactor,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
IsolationForest,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.4 0.6 0.7 0.8 1. ],[0.  0.1 0.2 0.2 0.6 0.7 1. ],0.635,0
Xgboost,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.5 0.7 0.8 1. ],[0.  0.1 0.1 0.4 0.5 1. ],0.72,0
RandomForest,3,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.1 0.2 0.6 1. ],[0.  0.  0.1 0.2 0.2 1. ],0.6650000000000001,1
DecisionTree,3,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.3 1. ],[0.  0.  0.1 1. ],0.6050000000000001,1
KNN,3,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.1 0.2 0.2 0.7 0.7 0.8 0.8 0.9 0.9 1. ],[0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.6 1. ],0.73,1
OneClassSVM,3,0.33333,0.5,0.5,,1.0,0.0,0.0,[0. 1. 1.],[0.  0.9 1. ],0.55,1
LocalOutlierFactor,3,0.54887,0.55,0.5555555555555556,0.5454545454545454,0.5,0.6,0.1005,[0.  0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.8 0.8 0.9 0.9 1.  1. ],0.42999999999999994,1
IsolationForest,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.2 0.2 0.3 0.3 0.4 0.4 0.9 0.9 1. ],[0.  0.1 0.1 0.4 0.4 0.6 0.6 0.9 0.9 1.  1. ],0.32999999999999996,1
Xgboost,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.4 0.4 0.5 0.6 0.8 0.9 1.  1. ],[0.  0.  0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.7 0.8 1. ],0.67,1
RandomForest,3,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.1 0.2 0.2 0.6 0.9 1. ],[0.  0.1 0.1 0.4 0.6 0.9 0.9 1. ],0.3,2
DecisionTree,3,0.28571,0.4,0.0,0.4444444444444444,0.0,0.8,-0.33333,[0.  0.  0.1 0.4 0.4 1. ],[0.  0.2 0.2 0.5 0.9 1. ],0.30500000000000005,2
KNN,3,0.28571,0.4,0.0,0.4444444444444444,0.0,0.8,-0.33333,[0.  0.  0.  0.1 1. ],[0.  0.1 0.2 0.2 1. ],0.44000000000000006,2
OneClassSVM,3,0.45055,0.5,0.5,0.5,0.8,0.2,0.0,[0.  0.1 0.2 0.2 0.5 0.5 0.7 0.7 1.  1. ],[0.  0.  0.  0.3 0.3 0.4 0.4 0.8 0.8 1. ],0.5899999999999999,2
LocalOutlierFactor,3,0.41333,0.45,0.4,0.4666666666666667,0.2,0.7,-0.11547,[0.  0.1 0.1 0.4 0.4 0.5 0.5 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1. ],0.41000000000000003,2
IsolationForest,3,0.43734,0.45,0.42857142857142855,0.46153846153846156,0.3,0.6,-0.10483,[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.7 0.7 1.  1. ],[0.  0.  0.1 0.1 0.4 0.4 0.6 0.6 0.8 0.8 1. ],0.49,2
Xgboost,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.3 0.3 0.4 0.5 0.5 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.4 0.4 0.6 0.6 0.7 0.8 1. ],0.6499999999999999,2
RandomForest,3,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.2 1. ],[0.  0.1 0.1 1. ],0.54,3
DecisionTree,3,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.1 1. ],[0.  0.1 0.2 1. ],0.44500000000000006,3
KNN,3,0.40476,0.5,0.5,0.5,0.1,0.9,0.0,[0.  0.1 0.1 1. ],[0.  0.  0.1 1. ],0.505,3
OneClassSVM,3,0.375,0.4,0.42857142857142855,0.3333333333333333,0.6,0.2,-0.21822,[0.  0.1 0.1 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1. ],[0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.6 0.6 0.8 0.8 0.9 0.9 1.  1. ],0.59,3
LocalOutlierFactor,3,0.33504,0.35,0.2857142857142857,0.38461538461538464,0.2,0.5,-0.31449,[0.  0.1 0.1 0.4 0.4 0.7 0.7 0.8 0.8 0.9 0.9 1. ],[0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.9 0.9 1.  1. ],0.6900000000000001,3
IsolationForest,3,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.6 0.6 0.9 0.9 1. ],[0.  0.  0.  0.2 0.2 0.6 0.6 0.7 0.7 0.9 0.9 1.  1. ],0.41,3
Xgboost,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.4 0.4 0.5 0.5 0.6 0.9 0.9 1. ],[0.  0.1 0.1 0.4 0.4 0.6 0.7 0.7 0.9 1. ],0.55,3
RandomForest,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.8 1. ],[0.  0.1 0.9 1. ],0.545,4
DecisionTree,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.8 1. ],[0.  0.1 0.9 1. ],0.545,4
KNN,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
OneClassSVM,3,0.48718,0.55,0.6666666666666666,0.5294117647058824,0.2,0.9,0.14003,[0.  0.3 0.8 1. ],[0.  0.1 0.9 1. ],0.545,4
LocalOutlierFactor,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
IsolationForest,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.5 0.8 1. ],[0.  0.8 0.9 1. ],0.355,4
Xgboost,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.8 1. ],[0.  0.1 0.9 1. ],0.545,4
RandomForest,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.3 0.4 0.6 0.6 0.7 0.7 0.8 1. ],[0.  0.1 0.5 0.5 0.5 0.6 0.6 0.7 0.8 1. ],0.52,5
DecisionTree,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.5 1. ],[0.  0.2 0.2 1. ],0.6300000000000001,5
KNN,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.  0.1 1. ],0.45,5
OneClassSVM,3,0.44862,0.45,0.4444444444444444,0.45454545454545453,0.4,0.5,-0.1005,[0.  0.1 0.1 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.7 0.7 0.8 0.9 1. ],0.595,5
LocalOutlierFactor,3,0.24812,0.25,0.2727272727272727,0.2222222222222222,0.3,0.2,-0.50252,[0.  0.1 0.1 0.4 0.7 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.5 0.5 0.6 0.6 1. ],0.7949999999999999,5
IsolationForest,3,0.28571,0.4,0.0,0.4444444444444444,0.0,0.8,-0.33333,[0.  0.3 0.5 0.5 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.6 0.6 1. ],0.7649999999999999,5
Xgboost,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.3 0.4 0.4 0.4 0.7 0.8 1. ],[0.  0.1 0.3 0.3 0.5 0.6 0.6 0.8 1. ],0.525,5
RandomForest,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.6 1. ],[0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.3 1. ],0.6199999999999999,6
DecisionTree,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.2 0.4 0.4 1. ],[0.  0.  0.1 0.1 0.2 0.2 0.3 1. ],0.5599999999999999,6
KNN,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,6
OneClassSVM,3,0.49495,0.5,0.5,0.5,0.4,0.6,0.0,[0.  0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.9 0.9 1. ],[0.  0.  0.  0.4 0.4 0.5 0.5 0.6 0.6 1.  1. ],0.53,6
LocalOutlierFactor,3,0.30667,0.35,0.2,0.4,0.1,0.6,-0.34641,[0.  0.  0.2 0.9 0.9 1.  1. ],[0.  0.1 0.1 0.6 0.8 0.8 1. ],0.655,6
IsolationForest,3,0.39394,0.4,0.375,0.4166666666666667,0.3,0.5,-0.20412,[0.  0.  0.4 0.4 0.5 0.5 0.6 0.6 0.8 0.8 0.9 0.9 1. ],[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.6 0.6 1.  1. ],0.64,6
Xgboost,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.5 0.5 0.5 0.6 0.8 0.8 1. ],[0.  0.1 0.1 0.2 0.4 0.5 0.5 0.7 1. ],0.635,6
RandomForest,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.4 0.5 0.6 0.8 0.9 0.9 1. ],[0.  0.  0.1 0.4 0.4 0.5 0.9 1.  1. ],0.66,0
DecisionTree,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.4 0.5 0.7 0.8 0.9 0.9 1. ],[0.  0.  0.1 0.4 0.5 0.5 0.9 1.  1. ],0.65,0
KNN,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 1. ],[0. 0. 1.],0.55,0
OneClassSVM,4,0.33504,0.35,0.2857142857142857,0.38461538461538464,0.2,0.5,-0.31449,[0.  0.1 0.2 0.4 0.5 0.8 0.9 0.9 1. ],[0.  0.  0.  0.1 0.4 0.5 0.5 0.6 1. ],0.7,0
LocalOutlierFactor,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
IsolationForest,4,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.4 0.5 0.5 0.6 0.8 1. ],[0.  0.  0.1 0.4 0.5 0.9 1.  1. ],0.5,0
Xgboost,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.5 0.6 0.8 0.9 1. ],[0.  0.  0.1 0.4 0.5 0.5 1. ],0.745,0
RandomForest,4,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.1 0.1 1. ],[0.  0.1 0.1 0.2 1. ],0.45000000000000007,1
DecisionTree,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 1. ],[0.  0.1 1. ],0.5,1
KNN,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.  0.1 1. ],0.45,1
OneClassSVM,4,0.33333,0.5,0.5,,1.0,0.0,0.0,[0. 1.],[0. 1.],0.5,1
LocalOutlierFactor,4,0.34066,0.4,0.25,0.4375,0.1,0.7,-0.25,[0.  0.1 0.1 0.2 0.2 0.5 0.5 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.7 0.7 0.8 0.8 1. ],0.5700000000000001,1
IsolationForest,4,0.48718,0.55,0.6666666666666666,0.5294117647058824,0.2,0.9,0.14003,[0.  0.  0.  0.1 0.1 0.3 0.5 0.5 0.7 0.7 0.8 0.8 0.9 0.9 1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.4 0.5 0.5 0.8 0.8 0.9 0.9 1.  1. ],0.43999999999999995,1
Xgboost,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.6 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.2 0.2 0.3 0.4 0.5 0.7 0.8 1. ],0.73,1
RandomForest,4,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.  0.1 0.5 0.6 0.6 1. ],[0.  0.1 0.3 0.5 0.5 0.5 0.6 1. ],0.39,2
DecisionTree,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.7 0.7 1. ],[0.  0.8 0.9 1. ],0.43499999999999994,2
KNN,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.  0.1 1. ],0.45,2
OneClassSVM,4,0.53964,0.55,0.5384615384615384,0.5714285714285714,0.7,0.4,0.10483,[0.  0.1 0.2 0.2 0.3 0.3 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.  0.3 0.3 0.4 0.4 0.7 0.7 0.8 0.8 1. ],0.62,2
LocalOutlierFactor,4,0.69697,0.7,0.6666666666666666,0.75,0.8,0.6,0.40825,[0.  0.  0.2 0.2 0.5 0.5 0.6 0.6 0.7 0.7 1. ],[0.  0.1 0.1 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],0.30000000000000004,2
IsolationForest,4,0.52,0.55,0.6,0.5333333333333333,0.3,0.8,0.11547,[0.  0.1 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 1. ],[0.  0.  0.  0.1 0.1 0.2 0.2 0.9 0.9 1.  1. ],0.6799999999999999,2
Xgboost,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.2 0.3 0.3 0.7 0.9 0.9 1.  1. ],[0.  0.1 0.2 0.2 0.3 0.5 0.5 0.5 0.6 0.8 1. ],0.565,2
RandomForest,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.8 0.8 1.  1. ],[0.  0.  0.1 0.1 0.3 0.4 0.5 0.5 0.7 0.8 1. ],0.5700000000000001,3
DecisionTree,4,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.1 1.  1. ],[0.  0.1 0.1 0.7 1. ],0.6300000000000001,3
KNN,4,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.2 0.2 0.5 0.5 0.7 0.7 1. ],[0.  0.  0.  0.3 0.3 0.4 0.4 0.5 1. ],0.605,3
OneClassSVM,4,0.3,0.3,0.3,0.3,0.3,0.3,-0.4,[0.  0.1 0.2 0.2 0.3 0.3 0.6 0.6 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.6 0.6 1. ],0.76,3
LocalOutlierFactor,4,0.64912,0.65,0.6666666666666666,0.6363636363636364,0.6,0.7,0.30151,[0.  0.  0.  0.3 0.3 0.4 0.4 0.6 0.6 1.  1. ],[0.  0.1 0.3 0.3 0.6 0.6 0.8 0.8 0.9 0.9 1. ],0.32999999999999996,3
IsolationForest,4,0.58333,0.6,0.6666666666666666,0.5714285714285714,0.4,0.8,0.21822,[0.  0.  0.  0.2 0.2 0.3 0.3 0.7 0.7 1. ],[0.  0.1 0.5 0.5 0.6 0.6 0.8 0.8 1.  1. ],0.21999999999999997,3
Xgboost,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.3 0.3 0.5 0.7 0.7 0.8 1.  1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.5 0.6 0.6 0.7 1. ],0.55,3
RandomForest,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.5 0.9 1.  1. ],[0.  0.1 0.8 0.9 1. ],0.71,4
DecisionTree,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.5 0.9 1.  1. ],[0.  0.1 0.8 0.9 1. ],0.71,4
KNN,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
OneClassSVM,4,0.37322,0.45,0.3333333333333333,0.47058823529411764,0.1,0.8,-0.14003,[0.  0.5 0.9 1.  1. ],[0.  0.1 0.8 0.9 1. ],0.71,4
LocalOutlierFactor,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
IsolationForest,4,0.64194,0.65,0.7142857142857143,0.6153846153846154,0.5,0.8,0.31449,[0.  0.4 0.5 1.  1. ],[0.  0.7 0.8 0.9 1. ],0.36,4
Xgboost,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.5 0.9 1. ],[0.  0.1 0.8 1. ],0.705,4
RandomForest,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.5 1. ],[0.  0.1 0.1 1. ],0.675,5
DecisionTree,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.6 0.6 0.8 0.9 0.9 1. ],[0.  0.  0.1 0.5 0.5 0.6 1. ],0.8099999999999999,5
KNN,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.  0.1 1. ],0.45,5
OneClassSVM,4,0.74425,0.75,0.8571428571428571,0.6923076923076923,0.6,0.9,0.52414,[0.  0.  0.2 0.2 0.4 0.4 0.5 1.  1. ],[0.  0.1 0.1 0.5 0.5 0.9 0.9 0.9 1. ],0.34,5
LocalOutlierFactor,4,0.14787,0.15,0.18181818181818182,0.1111111111111111,0.2,0.1,-0.70353,[0.  0.1 0.3 0.3 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.  0.1 0.1 0.5 0.5 0.9 0.9 1. ],0.8100000000000002,5
IsolationForest,4,0.52381,0.6,1.0,0.5555555555555556,0.2,1.0,0.33333,[0.  0.  0.  0.1 0.1 0.1 0.6 0.6 0.8 0.8 1. ],[0.  0.1 0.2 0.2 0.4 0.5 0.5 0.7 0.7 1.  1. ],0.39,5
Xgboost,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.5 0.6 0.6 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.  0.1 0.1 0.3 0.4 0.7 0.7 1. ],0.8500000000000001,5
RandomForest,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.1 0.3 1. ],[0.  0.1 0.2 0.2 1. ],0.525,6
DecisionTree,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.4 0.8 0.8 0.9 1. ],[0.  0.1 0.2 0.4 0.6 0.9 1. ],0.66,6
KNN,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.6 1. ],[0.  0.  0.2 0.4 1. ],0.59,6
OneClassSVM,4,0.3,0.3,0.3,0.3,0.3,0.3,-0.4,[0.  0.1 0.1 0.3 0.3 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.8 0.8 1. ],0.74,6
LocalOutlierFactor,4,0.39394,0.4,0.375,0.4166666666666667,0.3,0.5,-0.20412,[0.  0.1 0.1 0.7 0.8 0.8 1. ],[0.  0.  0.3 0.5 0.5 1.  1. ],0.51,6
IsolationForest,4,0.33504,0.35,0.2857142857142857,0.38461538461538464,0.2,0.5,-0.31449,[0.  0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 1. ],0.73,6
Xgboost,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.5 0.7 0.7 0.9 0.9 0.9 1. ],[0.  0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.6 0.6 0.7 0.9 1. ],0.5750000000000001,6
RandomForest,5,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.4 0.4 0.6 0.7 0.8 0.9 1. ],[0.  0.  0.  0.1 0.3 0.4 0.7 0.9 1. ],0.695,0
DecisionTree,5,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.4 0.4 0.6 0.7 0.8 0.9 1. ],[0.  0.  0.  0.1 0.3 0.6 0.7 0.9 1. ],0.6749999999999999,0
KNN,5,0.52381,0.6,1.0,0.5555555555555556,0.2,1.0,0.33333,[0.  0.2 0.5 0.7 0.7 0.8 0.9 1. ],[0.  0.  0.5 0.5 0.6 0.7 0.9 1. ],0.585,0
