model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC,ATT
DecisionTree,87,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.14285714 0.14285714 0.71428571 0.71428571 0.85714286
 1.        ]","[0.         0.         0.14285714 0.42857143 0.57142857 0.57142857
 1.        ]",0.6428571428571429,5
KNN,87,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.14285714 0.14285714 1.         1.        ],[0.         0.         0.14285714 0.42857143 1.        ],0.7551020408163265,5
OneClassSVM,87,0.47594,0.5,0.5,0.5,0.71429,0.28571,0.0,"[0.         0.         0.28571429 0.28571429 0.85714286 1.
 1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.71428571 0.71428571
 1.        ]",0.5306122448979591,5
LocalOutlierFactor,87,0.47594,0.5,0.5,0.5,0.28571,0.71429,0.0,"[0.         0.         0.14285714 0.71428571 0.71428571 1.
 1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.71428571 0.71428571
 1.        ]",0.6122448979591837,5
IsolationForest,87,0.37778,0.42857,0.3333333333333333,0.45454545454545453,0.14286,0.71429,-0.17408,"[0.         0.         0.         0.14285714 0.14285714 0.71428571
 1.         1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.71428571
 0.71428571 1.        ]",0.4285714285714286,5
Xgboost,87,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.71428571 0.71428571 0.85714286 0.85714286
 1.        ]","[0.         0.         0.28571429 0.42857143 0.42857143 0.71428571
 1.        ]",0.7346938775510204,5
RandomForest,87,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,[0.         0.14285714 0.28571429 1.        ],[0.         0.14285714 0.14285714 1.        ],0.5612244897959183,6
DecisionTree,87,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.42857143 0.71428571 0.71428571 1.         1.
 1.        ]","[0.         0.28571429 0.28571429 0.57142857 0.57142857 0.85714286
 1.        ]",0.6938775510204082,6
KNN,87,0.59064,0.64286,1.0,0.5833333333333334,0.28571,1.0,0.40825,"[0.         0.28571429 0.28571429 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.42857143 0.85714286 1.        ]",0.6224489795918368,6
OneClassSVM,87,0.21026,0.21429,0.16666666666666666,0.25,0.14286,0.28571,-0.57735,"[0.         0.14285714 0.28571429 0.42857143 0.42857143 1.
 1.        ]","[0.         0.         0.         0.14285714 0.28571429 0.28571429
 1.        ]",0.826530612244898,6
LocalOutlierFactor,87,0.41667,0.42857,0.4,0.4444444444444444,0.28571,0.57143,-0.14907,"[0.         0.14285714 0.57142857 0.57142857 0.71428571 0.71428571
 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.71428571
 0.85714286 1.         1.        ]",0.7244897959183673,6
IsolationForest,87,0.35385,0.35714,0.3333333333333333,0.375,0.28571,0.42857,-0.28868,"[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.71428571
 0.71428571 1.         1.        ]","[0.         0.         0.         0.28571429 0.42857143 0.42857143
 0.57142857 0.57142857 1.        ]",0.7244897959183674,6
Xgboost,87,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.71428571 0.85714286 0.85714286 1.
 1.         1.        ]","[0.         0.         0.         0.14285714 0.42857143 0.42857143
 0.71428571 1.        ]",0.9285714285714285,6
RandomForest,88,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.         0.28571429 0.28571429 0.57142857 0.57142857
 0.85714286 1.        ]","[0.         0.14285714 0.28571429 0.57142857 0.57142857 0.71428571
 0.85714286 1.        ]",0.41836734693877553,0
DecisionTree,88,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.28571429 0.28571429 0.28571429 0.42857143 0.57142857
 0.71428571 1.        ]","[0.         0.14285714 0.42857143 0.71428571 0.71428571 0.85714286
 0.85714286 1.        ]",0.37755102040816324,0
KNN,88,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,[0.         0.28571429 0.57142857 0.71428571 1.        ],[0.         0.14285714 0.71428571 0.71428571 1.        ],0.510204081632653,0
OneClassSVM,88,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.85714286 1.        ],[0. 1. 1.],0.42857142857142855,0
LocalOutlierFactor,88,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
IsolationForest,88,0.37778,0.42857,0.3333333333333333,0.45454545454545453,0.14286,0.71429,-0.17408,"[0.         0.28571429 0.42857143 0.71428571 0.71428571 0.71428571
 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.42857143 0.71428571
 0.71428571 0.85714286 1.        ]",0.6632653061224489,0
Xgboost,88,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.42857143 0.42857143 0.57142857 1.        ],[0.         0.14285714 0.57142857 0.85714286 0.85714286 1.        ],0.40816326530612246,0
RandomForest,88,0.59064,0.64286,1.0,0.5833333333333334,0.28571,1.0,0.40825,[0.         0.28571429 1.        ],[0. 0. 1.],0.6428571428571428,1
DecisionTree,88,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.28571429 0.28571429 0.28571429 0.42857143
 0.57142857 0.85714286 1.        ]","[0.         0.         0.         0.14285714 0.57142857 0.57142857
 0.85714286 0.85714286 1.        ]",0.4387755102040817,1
KNN,88,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,[0.         0.14285714 0.42857143 1.        ],[0.         0.14285714 0.71428571 1.        ],0.37755102040816324,1
OneClassSVM,88,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,1
LocalOutlierFactor,88,0.28571,0.28571,0.2857142857142857,0.2857142857142857,0.28571,0.28571,-0.42857,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 1.
 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 1.        ]",0.7755102040816326,1
IsolationForest,88,0.17647,0.21429,0.0,0.3,0.0,0.42857,-0.63246,"[0.         0.14285714 0.14285714 0.57142857 0.57142857 0.85714286
 0.85714286 1.         1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.42857143 0.42857143 1.        ]",0.7959183673469388,1
Xgboost,88,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.28571429 0.28571429 0.28571429 0.42857143
 0.42857143 0.85714286 1.        ]","[0.         0.         0.         0.14285714 0.57142857 0.71428571
 0.85714286 0.85714286 1.        ]",0.40816326530612246,1
RandomForest,88,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.42857143 0.57142857 1.        ],[0.         0.42857143 0.42857143 1.        ],0.5408163265306122,2
DecisionTree,88,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,[0.         0.14285714 0.28571429 1.        ],[0.         0.         0.28571429 1.        ],0.520408163265306,2
KNN,88,0.37778,0.42857,0.3333333333333333,0.45454545454545453,0.14286,0.71429,-0.17408,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 0.57142857 1.        ]","[0.         0.         0.42857143 0.42857143 0.57142857 0.57142857
 0.85714286 0.85714286 1.        ]",0.33673469387755106,2
OneClassSVM,88,0.47594,0.5,0.5,0.5,0.28571,0.71429,0.0,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 0.71428571 0.71428571 1.        ]","[0.         0.         0.28571429 0.28571429 0.42857143 0.42857143
 0.71428571 0.71428571 1.         1.        ]",0.40816326530612246,2
LocalOutlierFactor,88,0.28571,0.28571,0.2857142857142857,0.2857142857142857,0.28571,0.28571,-0.42857,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.71428571
 0.71428571 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.71428571 0.71428571 1.         1.        ]",0.6122448979591836,2
IsolationForest,88,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.         0.14285714 0.14285714 0.42857143 0.42857143
 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.85714286
 0.85714286 1.         1.        ]",0.38775510204081637,2
Xgboost,88,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.71428571 0.85714286 1.        ]","[0.         0.         0.42857143 0.42857143 0.71428571 0.85714286
 0.85714286 1.         1.        ]",0.30612244897959184,2
RandomForest,88,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,"[0.         0.         0.28571429 0.57142857 0.57142857 0.57142857
 1.        ]","[0.         0.14285714 0.14285714 0.14285714 0.42857143 0.71428571
 1.        ]",0.5510204081632653,3
DecisionTree,88,0.26316,0.35714,0.0,0.4166666666666667,0.0,0.71429,-0.40825,"[0.         0.         0.         0.28571429 0.57142857 0.57142857
 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.28571429 0.42857143
 1.        ]",0.5306122448979591,3
KNN,88,0.47594,0.5,0.5,0.5,0.28571,0.71429,0.0,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.57142857
 0.57142857 0.85714286 0.85714286 1.        ]","[0.         0.         0.28571429 0.28571429 0.57142857 0.57142857
 0.85714286 0.85714286 1.         1.        ]",0.44897959183673475,3
OneClassSVM,88,0.64103,0.64286,0.6666666666666666,0.625,0.57143,0.71429,0.28868,"[0.         0.         0.         0.14285714 0.14285714 0.28571429
 0.28571429 0.85714286 0.85714286 1.         1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]",0.36734693877551017,3
LocalOutlierFactor,88,0.42857,0.42857,0.42857142857142855,0.42857142857142855,0.42857,0.42857,-0.14286,"[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.57142857
 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.28571429 0.28571429 0.42857143
 0.42857143 1.         1.        ]",0.6530612244897959,3
IsolationForest,88,0.37778,0.42857,0.3333333333333333,0.45454545454545453,0.14286,0.71429,-0.17408,"[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.57142857
 0.71428571 0.71428571 0.85714286 0.85714286 1.         1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.57142857
 0.57142857 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]",0.6530612244897959,3
Xgboost,88,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.         0.28571429 0.28571429 0.57142857 0.57142857
 0.71428571 0.71428571 1.        ]","[0.         0.14285714 0.14285714 0.57142857 0.57142857 0.85714286
 0.85714286 1.         1.        ]",0.3877551020408163,3
RandomForest,88,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.42857143 1.        ],[0.         0.28571429 1.        ],0.5714285714285714,4
DecisionTree,88,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.42857143 1.        ],[0.         0.28571429 1.        ],0.5714285714285714,4
KNN,88,0.33333,0.5,0.5,,1.0,0.0,0.0,[0.         0.57142857 1.        ],[0.         0.71428571 1.        ],0.42857142857142855,4
OneClassSVM,88,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.42857143 1.        ],[0.         0.28571429 1.        ],0.5714285714285714,4
LocalOutlierFactor,88,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
IsolationForest,88,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.57142857 1.        ],[0.         0.71428571 1.        ],0.42857142857142855,4
Xgboost,88,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.42857143 1.        ],[0.         0.28571429 1.        ],0.5714285714285714,4
RandomForest,88,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,[0.         0.         0.28571429 0.28571429 0.57142857 1.        ],[0.         0.14285714 0.57142857 0.71428571 0.85714286 1.        ],0.2755102040816326,5
DecisionTree,88,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.28571429 0.28571429 0.57142857 0.85714286 0.85714286
 1.        ]","[0.         0.57142857 0.71428571 0.85714286 0.85714286 1.
 1.        ]",0.30612244897959184,5
KNN,88,0.41667,0.42857,0.4,0.4444444444444444,0.28571,0.57143,-0.14907,[0.         0.28571429 0.42857143 0.57142857 0.85714286 1.        ],[0.         0.42857143 0.42857143 0.71428571 0.85714286 1.        ],0.4387755102040816,5
OneClassSVM,88,0.42857,0.42857,0.42857142857142855,0.42857142857142855,0.42857,0.42857,-0.14286,"[0.         0.14285714 0.42857143 0.42857143 0.71428571 0.71428571
 1.        ]","[0.         0.         0.         0.42857143 0.42857143 0.57142857
 1.        ]",0.653061224489796,5
LocalOutlierFactor,88,0.70833,0.71429,0.8,0.6666666666666666,0.57143,0.85714,0.44721,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.85714286
 0.85714286 1.        ]","[0.         0.         0.28571429 0.71428571 0.85714286 0.85714286
 1.         1.        ]",0.3469387755102041,5
IsolationForest,88,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.         0.14285714 0.14285714 0.42857143 0.85714286
 0.85714286 1.         1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.71428571 0.71428571
 0.85714286 0.85714286 1.        ]",0.4081632653061224,5
Xgboost,88,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.28571429 0.42857143 0.57142857 0.57142857 0.71428571
 1.        ]","[0.         0.57142857 0.71428571 0.71428571 0.85714286 0.85714286
 1.        ]",0.33673469387755106,5
RandomForest,88,0.41667,0.42857,0.4,0.4444444444444444,0.28571,0.57143,-0.14907,[0.         0.28571429 1.        ],[0.         0.42857143 1.        ],0.42857142857142855,6
DecisionTree,88,0.26316,0.35714,0.0,0.4166666666666667,0.0,0.71429,-0.40825,[0.         0.         0.         0.28571429 0.42857143 1.        ],[0.         0.14285714 0.28571429 0.42857143 0.42857143 1.        ],0.4285714285714286,6
KNN,88,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,[0.         0.14285714 0.28571429 0.42857143 0.71428571 1.        ],[0.         0.         0.14285714 0.42857143 0.85714286 1.        ],0.5,6
OneClassSVM,88,0.35385,0.35714,0.3333333333333333,0.375,0.28571,0.42857,-0.28868,"[0.         0.         0.28571429 0.28571429 0.85714286 0.85714286
 1.         1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.57142857
 0.57142857 1.        ]",0.6326530612244898,6
LocalOutlierFactor,88,0.41667,0.42857,0.4,0.4444444444444444,0.28571,0.57143,-0.14907,"[0.         0.14285714 0.57142857 0.57142857 0.71428571 0.71428571
 1.         1.        ]","[0.         0.         0.         0.42857143 0.42857143 0.85714286
 0.85714286 1.        ]",0.6938775510204082,6
IsolationForest,88,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.71428571 0.71428571 1.         1.        ],[0.         0.         0.         0.28571429 0.28571429 1.        ],0.9183673469387755,6
Xgboost,88,0.37778,0.42857,0.3333333333333333,0.45454545454545453,0.14286,0.71429,-0.17408,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.42857143 0.42857143 0.71428571 0.71428571 0.85714286 0.85714286
 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 0.57142857 0.57142857 0.71428571 0.71428571 0.85714286
 1.        ]",0.47959183673469385,6
RandomForest,89,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.42857143 0.85714286 0.85714286 1.
 1.        ]","[0.         0.         0.14285714 0.28571429 0.42857143 0.85714286
 1.        ]",0.7959183673469388,0
DecisionTree,89,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.14285714 0.42857143 0.57142857 0.57142857 1.        ],[0.         0.         0.14285714 0.57142857 0.71428571 1.        ],0.5612244897959184,0
KNN,89,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 1.        ],[0.         0.42857143 1.        ],0.42857142857142855,0
OneClassSVM,89,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.42857143 0.57142857 0.57142857 1.
 1.        ]","[0.         0.         0.14285714 0.57142857 0.71428571 0.85714286
 1.        ]",0.5918367346938775,0
LocalOutlierFactor,89,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
IsolationForest,89,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.28571429 0.42857143 0.42857143 0.85714286 1.
 1.        ]","[0.         0.14285714 0.57142857 0.71428571 0.85714286 0.85714286
 1.        ]",0.4693877551020408,0
Xgboost,89,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.14285714 0.42857143 0.57142857 1.        ],[0.         0.         0.14285714 0.57142857 1.        ],0.5918367346938775,0
RandomForest,89,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,[0.         0.14285714 0.28571429 0.28571429 0.57142857 1.        ],[0.         0.14285714 0.14285714 0.28571429 0.42857143 1.        ],0.5612244897959183,1
DecisionTree,89,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,[0.         0.14285714 0.14285714 1.        ],[0.         0.         0.28571429 1.        ],0.4489795918367347,1
KNN,89,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,[0.         0.14285714 0.42857143 1.        ],[0.         0.         0.42857143 1.        ],0.5306122448979592,1
OneClassSVM,89,0.41667,0.42857,0.4444444444444444,0.4,0.57143,0.28571,-0.14907,"[0.         0.         0.         0.42857143 0.42857143 0.71428571
 0.71428571 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 1.         1.        ]",0.46938775510204084,1
LocalOutlierFactor,89,0.57143,0.57143,0.5714285714285714,0.5714285714285714,0.57143,0.57143,0.14286,"[0.         0.         0.         0.14285714 0.14285714 0.42857143
 0.42857143 1.         1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.57142857
 0.85714286 0.85714286 1.        ]",0.30612244897959184,1
IsolationForest,89,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.57142857
 0.57142857 0.71428571 0.71428571 0.85714286 0.85714286 1.
 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.42857143 0.42857143 0.57142857 0.57142857 0.85714286 0.85714286
 1.        ]",0.6530612244897959,1
Xgboost,89,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 0.57142857 0.57142857 0.71428571 1.        ]","[0.         0.         0.28571429 0.28571429 0.57142857 0.57142857
 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]",0.3877551020408163,1
RandomForest,89,0.26316,0.35714,0.0,0.4166666666666667,0.0,0.71429,-0.40825,[0.         0.         0.         0.14285714 0.14285714 1.        ],[0.         0.14285714 0.28571429 0.42857143 0.57142857 1.        ],0.2755102040816326,2
DecisionTree,89,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,[0.         0.14285714 0.28571429 0.28571429 1.        ],[0.         0.14285714 0.28571429 0.42857143 1.        ],0.44897959183673464,2
KNN,89,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.         0.14285714 0.14285714 0.42857143 0.42857143
 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.71428571
 1.        ]",0.40816326530612246,2
OneClassSVM,89,0.49744,0.5,0.5,0.5,0.42857,0.57143,0.0,"[0.         0.         0.28571429 0.28571429 0.57142857 0.57142857
 0.85714286 0.85714286 1.         1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.57142857
 0.57142857 0.85714286 0.85714286 1.        ]",0.5918367346938775,2
LocalOutlierFactor,89,0.27083,0.28571,0.2,0.3333333333333333,0.14286,0.42857,-0.44721,"[0.         0.         0.14285714 0.14285714 0.85714286 0.85714286
 1.         1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.85714286
 0.85714286 1.        ]",0.5510204081632653,2
IsolationForest,89,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.         0.14285714 0.14285714 0.71428571 0.71428571
 0.85714286 0.85714286 1.         1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.71428571
 0.71428571 0.85714286 0.85714286 1.        ]",0.5102040816326531,2
Xgboost,89,0.37778,0.42857,0.3333333333333333,0.45454545454545453,0.14286,0.71429,-0.17408,"[0.         0.         0.         0.28571429 0.28571429 0.57142857
 0.57142857 0.71428571 0.71428571 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.71428571 0.85714286 1.         1.        ]",0.3979591836734694,2
RandomForest,89,0.62567,0.64286,0.75,0.6,0.42857,0.85714,0.31623,[0.         0.         0.57142857 0.57142857 0.85714286 1.        ],[0.         0.14285714 0.14285714 0.42857143 0.42857143 1.        ],0.6938775510204082,3
DecisionTree,89,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.28571429 0.57142857 0.57142857 0.71428571
 1.        ]","[0.         0.         0.         0.         0.14285714 0.42857143
 1.        ]",0.7551020408163265,3
KNN,89,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,"[0.         0.         0.57142857 0.57142857 0.71428571 0.71428571
 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.57142857
 1.        ]",0.653061224489796,3
OneClassSVM,89,0.37778,0.42857,0.45454545454545453,0.3333333333333333,0.71429,0.14286,-0.17408,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 1.
 1.        ]","[0.         0.         0.14285714 0.14285714 0.71428571 0.71428571
 1.        ]",0.5510204081632653,3
LocalOutlierFactor,89,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.57142857
 0.57142857 0.85714286 0.85714286 1.        ]","[0.         0.         0.28571429 0.28571429 0.71428571 0.71428571
 0.85714286 0.85714286 1.         1.        ]",0.4285714285714286,3
IsolationForest,89,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.57142857
 0.57142857 0.57142857 0.71428571 0.71428571 0.85714286 0.85714286
 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.42857143 0.71428571 0.71428571 0.85714286 0.85714286 1.
 1.        ]",0.5510204081632653,3
Xgboost,89,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,"[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.57142857
 1.         1.         1.         1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.42857143
 0.42857143 0.57142857 0.85714286 1.        ]",0.7755102040816327,3
RandomForest,89,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.14285714 0.14285714 1.        ],[0.         0.14285714 0.57142857 1.        ],0.3163265306122449,4
DecisionTree,89,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.14285714 0.14285714 1.        ],[0.         0.14285714 0.57142857 1.        ],0.3163265306122449,4
KNN,89,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.         0.42857143 1.        ],0.2857142857142857,4
OneClassSVM,89,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.14285714 1.         1.        ],[0.         0.14285714 0.57142857 1.        ],0.6836734693877551,4
LocalOutlierFactor,89,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
IsolationForest,89,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.85714286 1.         1.        ],[0.         0.42857143 0.57142857 1.        ],0.7448979591836735,4
Xgboost,89,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.14285714 1.        ],[0.         0.14285714 1.        ],0.5,4
RandomForest,89,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.         0.14285714 0.14285714 0.42857143 0.57142857
 0.57142857 0.71428571 1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.42857143
 0.57142857 0.57142857 1.        ]",0.489795918367347,5
DecisionTree,89,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.         0.28571429 0.42857143 0.71428571 0.71428571
 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.14285714 0.42857143 0.57142857
 0.57142857 1.        ]",0.6632653061224489,5
KNN,89,0.5625,0.57143,0.6,0.5555555555555556,0.42857,0.71429,0.14907,[0.         0.42857143 1.        ],[0.         0.28571429 1.        ],0.5714285714285714,5
OneClassSVM,89,0.57143,0.57143,0.5714285714285714,0.5714285714285714,0.57143,0.57143,0.14286,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.71428571
 1.         1.        ]","[0.         0.         0.42857143 0.42857143 0.71428571 0.71428571
 0.71428571 1.        ]",0.4693877551020408,5
LocalOutlierFactor,89,0.35385,0.35714,0.375,0.3333333333333333,0.42857,0.28571,-0.28868,[0.         0.14285714 0.14285714 0.42857143 1.         1.        ],[0.         0.         0.28571429 0.28571429 0.28571429 1.        ],0.7551020408163266,5
IsolationForest,89,0.26316,0.35714,0.0,0.4166666666666667,0.0,0.71429,-0.40825,"[0.         0.28571429 0.28571429 0.57142857 0.57142857 1.
 1.        ]","[0.         0.         0.28571429 0.28571429 0.71428571 0.71428571
 1.        ]",0.6122448979591837,5
Xgboost,89,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,[0.         0.         0.28571429 0.71428571 0.71428571 1.        ],[0.         0.14285714 0.14285714 0.14285714 0.71428571 1.        ],0.653061224489796,5
RandomForest,89,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,"[0.         0.14285714 0.14285714 0.28571429 0.42857143 0.71428571
 0.71428571 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.57142857 0.57142857 1.        ]",0.6734693877551021,6
DecisionTree,89,0.47594,0.5,0.5,0.5,0.28571,0.71429,0.0,[0.         0.14285714 0.42857143 0.71428571 1.        ],[0.         0.28571429 0.28571429 0.28571429 1.        ],0.6326530612244898,6
KNN,89,0.62567,0.64286,0.75,0.6,0.42857,0.85714,0.31623,[0.         0.28571429 0.42857143 0.42857143 1.        ],[0.         0.14285714 0.14285714 0.42857143 1.        ],0.5510204081632653,6
OneClassSVM,89,0.33333,0.5,0.5,,1.0,0.0,0.0,"[0.         0.         0.         0.28571429 0.57142857 0.57142857
 0.71428571 1.        ]","[0.         0.14285714 0.71428571 0.71428571 0.71428571 0.85714286
 1.         1.        ]",0.173469387755102,6
LocalOutlierFactor,89,0.28571,0.28571,0.2857142857142857,0.2857142857142857,0.28571,0.28571,-0.42857,[0.         0.28571429 0.28571429 0.42857143 1.         1.        ],[0.         0.         0.14285714 0.28571429 0.28571429 1.        ],0.8061224489795918,6
IsolationForest,89,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.14285714 0.28571429 0.57142857 0.57142857 1.
 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 1.        ]",0.826530612244898,6
