model_name,iteration,fold,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR
KNN,43,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,43,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,43,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,43,1,0.60036,0.66193,0.3181818181818182,0.8918918918918919,0.63636,0.6875,0.26084,0.6363636363636364,0.3125
Xgboost,43,1,0.52951,0.52841,0.25,0.8235294117647058,0.18182,0.875,0.06464,0.18181818181818182,0.125
RandomForestClassifier,44,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
DecisionTree,44,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,44,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,44,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,44,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,44,0,0.49387,0.50379,0.2,0.8148148148148148,0.09091,0.91667,0.01059,0.09090909090909091,0.08333333333333337
Xgboost,44,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,44,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,44,1,0.55602,0.56723,0.26666666666666666,0.8409090909090909,0.36364,0.77083,0.12027,0.36363636363636365,0.22916666666666663
KNN,44,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,44,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,44,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,44,1,0.77652,0.77652,0.6363636363636364,0.9166666666666666,0.63636,0.91667,0.55303,0.6363636363636364,0.08333333333333337
Xgboost,44,1,0.54096,0.54261,0.25,0.8297872340425532,0.27273,0.8125,0.08246,0.2727272727272727,0.1875
RandomForestClassifier,45,0,0.4434,0.48958,0.0,0.8103448275862069,0.0,0.97917,-0.06286,0.0,0.02083333333333337
DecisionTree,45,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,45,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,45,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,45,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,45,0,0.4671,0.46591,0.14285714285714285,0.8,0.18182,0.75,-0.06242,0.18181818181818182,0.25
Xgboost,45,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,45,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,45,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045,0.8181818181818182,0.29166666666666663
KNN,45,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,45,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,45,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,45,1,0.79725,0.78693,0.7,0.9183673469387755,0.63636,0.9375,0.5957,0.6363636363636364,0.0625
Xgboost,45,1,0.52951,0.52841,0.25,0.8235294117647058,0.18182,0.875,0.06464,0.18181818181818182,0.125
RandomForestClassifier,46,0,0.56618,0.55966,0.4,0.8333333333333334,0.18182,0.9375,0.16686,0.18181818181818182,0.0625
DecisionTree,46,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,46,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,46,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,46,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,46,0,0.44968,0.4517,0.1,0.7959183673469388,0.09091,0.8125,-0.10027,0.09090909090909091,0.1875
Xgboost,46,0,0.57994,0.57008,0.5,0.8363636363636363,0.18182,0.95833,0.21712,0.18181818181818182,0.04166666666666663
RandomForestClassifier,46,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,46,1,0.54096,0.54261,0.25,0.8297872340425532,0.27273,0.8125,0.08246,0.2727272727272727,0.1875
KNN,46,1,0.56554,0.56345,0.3,0.8367346938775511,0.27273,0.85417,0.13172,0.2727272727272727,0.14583333333333337
OneClassSVM,46,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,46,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,46,1,0.62815,0.70739,0.34782608695652173,0.9166666666666666,0.72727,0.6875,0.33122,0.7272727272727273,0.3125
Xgboost,46,1,0.56554,0.56345,0.3,0.8367346938775511,0.27273,0.85417,0.13172,0.2727272727272727,0.14583333333333337
RandomForestClassifier,47,0,0.56618,0.55966,0.4,0.8333333333333334,0.18182,0.9375,0.16686,0.18181818181818182,0.0625
DecisionTree,47,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,47,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,47,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,47,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,47,0,0.48696,0.48674,0.16666666666666666,0.8085106382978723,0.18182,0.79167,-0.02565,0.18181818181818182,0.20833333333333337
Xgboost,47,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,47,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,47,1,0.54096,0.54261,0.25,0.8297872340425532,0.27273,0.8125,0.08246,0.2727272727272727,0.1875
KNN,47,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,47,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,47,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,47,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
Xgboost,47,1,0.56618,0.55966,0.4,0.8333333333333334,0.18182,0.9375,0.16686,0.18181818181818182,0.0625
RandomForestClassifier,48,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
DecisionTree,48,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,48,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,48,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,48,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,48,0,0.4477,0.44508,0.125,0.7906976744186046,0.18182,0.70833,-0.09623,0.18181818181818182,0.29166666666666663
Xgboost,48,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,48,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,48,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045,0.8181818181818182,0.29166666666666663
KNN,48,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,48,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,48,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,48,1,0.62815,0.70739,0.34782608695652173,0.9166666666666666,0.72727,0.6875,0.33122,0.7272727272727273,0.3125
Xgboost,48,1,0.59224,0.58428,0.375,0.8431372549019608,0.27273,0.89583,0.19175,0.2727272727272727,0.10416666666666663
RandomForestClassifier,49,0,0.56618,0.55966,0.4,0.8333333333333334,0.18182,0.9375,0.16686,0.18181818181818182,0.0625
DecisionTree,49,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
KNN,49,0,0.51374,0.52462,0.3333333333333333,0.8214285714285714,0.09091,0.95833,0.0873,0.09090909090909091,0.04166666666666663
OneClassSVM,49,0,0.61935,0.63352,0.35714285714285715,0.8666666666666667,0.45455,0.8125,0.24447,0.45454545454545453,0.1875
LocalOutlierFactor,49,0,0.46847,0.50852,0.19230769230769232,0.8181818181818182,0.45455,0.5625,0.01337,0.45454545454545453,0.4375
IsolationForest,49,0,0.47556,0.48295,0.14285714285714285,0.8076923076923077,0.09091,0.875,-0.04106,0.09090909090909091,0.125
Xgboost,49,0,0.52454,0.53504,0.5,0.8245614035087719,0.09091,0.97917,0.15081,0.09090909090909091,0.02083333333333337
RandomForestClassifier,49,1,0.59786,0.71117,0.32142857142857145,0.9354838709677419,0.81818,0.60417,0.3294,0.8181818181818182,0.39583333333333337
DecisionTree,49,1,0.66947,0.76326,0.391304347826087,0.9444444444444444,0.81818,0.70833,0.42045,0.8181818181818182,0.29166666666666663
KNN,49,1,0.51837,0.51799,0.2222222222222222,0.82,0.18182,0.85417,0.03898,0.18181818181818182,0.14583333333333337
OneClassSVM,49,1,0.4381,0.65625,0.25,1.0,1.0,0.3125,0.27951,1.0,0.6875
LocalOutlierFactor,49,1,0.49263,0.60322,0.24242424242424243,0.8846153846153846,0.72727,0.47917,0.16194,0.7272727272727273,0.5208333333333333
IsolationForest,49,1,0.67186,0.73864,0.4,0.9230769230769231,0.72727,0.75,0.39268,0.7272727272727273,0.25
Xgboost,49,1,0.55329,0.54924,0.3333333333333333,0.8301886792452831,0.18182,0.91667,0.1269,0.18181818181818182,0.08333333333333337
