model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,THRESH
Xgboost,46,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.   0.25 0.25 0.75 0.75 1.   1.  ],[0.   0.   0.5  0.5  0.75 0.75 1.  ],"[1.7116549  0.71165496 0.4355684  0.168576   0.08376466 0.08230496
 0.00758857]"
RandomForest,47,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.75 0.75 1.   1.  ],[0.   0.   0.25 0.75 0.75 1.  ],[1.66666667 0.66666667 0.26666667 0.13333333 0.06666667 0.        ]
DecisionTree,47,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.75 1.   1.   1.  ],[0.   0.   0.25 0.75 1.  ],[1.71428571 0.71428571 0.27272727 0.07692308 0.        ]
KNN,47,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.   1.  ],[0.   0.   0.25 0.25 1.  ],[1.61461145 0.61461145 0.44170185 0.21066536 0.        ]
OneClassSVM,47,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,47,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[],[],[]
IsolationForest,47,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,47,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 0.5  0.5  1.   1.  ],[0.   0.   0.5  0.5  0.75 0.75 1.  ],"[1.6584061  0.65840614 0.35333988 0.13055052 0.07418706 0.0198606
 0.00676811]"
RandomForest,48,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.   0.75 1.  ],[0.   0.25 1.  ],[1.33333333 0.33333333 0.        ]
DecisionTree,48,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.75 1.   1.  ],[0.   0.   0.25 1.  ],[1.71428571 0.71428571 0.5        0.        ]
KNN,48,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1. 1.],[0.   0.75 1.  ],[1.33333333 0.33333333 0.        ]
OneClassSVM,48,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,48,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[],[],[]
IsolationForest,48,0.33333,0.5,,0.5,0.0,1.0,0.0,[],[],[]
Xgboost,48,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.   0.25 0.25 0.75 0.75 1.   1.  ],[0.   0.   0.5  0.5  0.75 0.75 1.  ],"[1.750568   0.75056803 0.36843494 0.11077116 0.07420457 0.05361173
 0.00451661]"
RandomForest,49,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.75 1.   1.   1.  ],[0.   0.   0.25 0.25 0.5  1.  ],[1.57142857 0.57142857 0.42857143 0.28571429 0.14285714 0.        ]
DecisionTree,49,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 1.  ],[0. 0. 1.],[2. 1. 0.]
KNN,49,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.   1.  ],[0.   0.   0.75 0.75 1.  ],[1.6253412  0.6253412  0.35168446 0.13785168 0.        ]
OneClassSVM,49,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[],[],[]
LocalOutlierFactor,49,0.27273,0.375,0.42857142857142855,0.0,0.75,0.0,-0.37796,[],[],[]
IsolationForest,49,0.33333,0.5,0.5,,1.0,0.0,0.0,[],[],[]
Xgboost,49,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.   0.25 0.25 0.75 0.75 1.   1.  ],[0.   0.   0.5  0.5  0.75 0.75 1.  ],"[1.752497   0.7524969  0.40550143 0.08227441 0.05838927 0.01953608
 0.00399977]"
